"id" "day" "beep" "obs" "StressEvents" "Valence"
50 7 1 61 0 4
50 7 2 62 2 5
50 7 3 63 0 5
50 7 4 64 2 4
50 7 5 65 0 5
50 7 6 66 0 6
50 7 7 67 0 6
50 7 8 68 0 4
50 7 9 69 1 5
50 7 10 70 0 5
51 1 1 1 1 5
51 1 2 2 1 5
51 1 3 3 1 4
51 1 4 4 3 4
51 1 5 5 0 5
51 1 6 6 1 4
51 1 7 7 0 5
51 1 8 8 1 5
51 1 9 9 0 6
51 1 10 10 1 6
51 2 1 11 1 4
51 2 2 12 0 6
51 2 3 13 0 5
51 2 4 14 1 5
51 2 5 15 2 5
51 2 6 16 1 5
51 2 7 17 0 5
51 2 8 18 1 4
51 2 9 19 0 6
51 2 10 20 0 4
51 3 1 21 1 4
51 3 2 22 0 6
51 3 3 23 0 4
51 3 4 24 1 5
51 3 5 25 1 4
51 3 6 26 0 4
51 3 7 27 1 5
51 3 8 28 0 5
51 3 9 29 0 5
51 3 10 30 1 5
51 4 1 31 2 5
51 4 2 32 3 5
51 4 3 33 0 5
51 4 4 34 0 5
51 4 5 35 1 5
51 4 6 36 0 4
51 4 7 37 1 5
51 4 8 38 1 5
51 4 9 39 0 5
51 4 10 40 0 5
51 5 1 41 1 5
51 5 2 42 1 4
51 5 3 43 0 4
51 5 4 44 0 5
51 5 5 45 0 3
51 5 6 46 0 5
51 5 7 47 0 5
51 5 8 48 0 4
51 5 9 49 1 5
51 5 10 50 1 5
51 6 1 51 0 4
51 6 2 52 0 4
51 6 3 53 0 6
51 6 4 54 0 5
51 6 5 55 0 4
51 6 6 56 1 4
51 6 7 57 0 5
51 6 8 58 1 5
51 6 9 59 1 5
51 6 10 60 0 5
51 7 1 61 1 5
51 7 2 62 2 5
51 7 3 63 0 6
51 7 4 64 1 4
51 7 5 65 1 5
51 7 6 66 1 5
51 7 7 67 1 5
51 7 8 68 0 5
51 7 9 69 0 5
51 7 10 70 1 5
52 1 1 1 0 5
52 1 2 2 0 4
52 1 3 3 0 5
52 1 4 4 0 5
52 1 5 5 1 6
52 1 6 6 0 5
52 1 7 7 0 5
52 1 8 8 0 4
52 1 9 9 0 5
52 1 10 10 2 4
52 2 1 11 1 6
52 2 2 12 0 5
52 2 3 13 2 5
52 2 4 14 2 5
52 2 5 15 1 5
52 2 6 16 0 5
52 2 7 17 0 6
52 2 8 18 1 5
52 2 9 19 0 6
52 2 10 20 0 4
52 3 1 21 0 5
52 3 2 22 0 5
52 3 3 23 0 5
52 3 4 24 1 5
52 3 5 25 0 6
52 3 6 26 1 4
52 3 7 27 1 5
52 3 8 28 0 4
52 3 9 29 1 5
52 3 10 30 0 4
52 4 1 31 1 5
52 4 2 32 0 4
52 4 3 33 1 5
52 4 4 34 0 6
52 4 5 35 0 5
52 4 6 36 0 5
52 4 7 37 1 6
52 4 8 38 0 6
52 4 9 39 1 7
52 4 10 40 2 5
52 5 1 41 2 4
52 5 2 42 0 5
52 5 3 43 0 5
52 5 4 44 0 6
52 5 5 45 1 5
52 5 6 46 2 5
52 5 7 47 0 6
52 5 8 48 1 5
52 5 9 49 0 5
52 5 10 50 1 5
52 6 1 51 0 5
52 6 2 52 1 5
52 6 3 53 0 5
52 6 4 54 0 4
52 6 5 55 0 6
52 6 6 56 1 4
52 6 7 57 0 5
52 6 8 58 1 5
52 6 9 59 2 6
52 6 10 60 1 5
52 7 1 61 1 6
52 7 2 62 0 5
52 7 3 63 0 6
52 7 4 64 0 5
52 7 5 65 0 5
52 7 6 66 0 6
52 7 7 67 2 4
52 7 8 68 1 5
52 7 9 69 0 5
52 7 10 70 1 4
53 1 1 1 0 5
53 1 2 2 0 4
53 1 3 3 0 5
53 1 4 4 3 4
53 1 5 5 0 5
53 1 6 6 1 5
53 1 7 7 0 6
53 1 8 8 0 4
53 1 9 9 3 5
53 1 10 10 0 5
53 2 1 11 1 6
53 2 2 12 0 4
53 2 3 13 1 5
53 2 4 14 2 5
53 2 5 15 0 5
53 2 6 16 0 5
53 2 7 17 2 5
53 2 8 18 1 4
53 2 9 19 1 6
53 2 10 20 0 5
53 3 1 21 0 4
53 3 2 22 0 5
53 3 3 23 0 6
53 3 4 24 0 5
53 3 5 25 2 5
53 3 6 26 0 6
53 3 7 27 0 5
53 3 8 28 1 5
53 3 9 29 0 6
53 3 10 30 1 5
53 4 1 31 0 5
53 4 2 32 0 6
53 4 3 33 0 6
53 4 4 34 1 4
53 4 5 35 1 5
53 4 6 36 0 6
53 4 7 37 0 4
53 4 8 38 2 4
53 4 9 39 0 5
53 4 10 40 2 6
53 5 1 41 0 4
53 5 2 42 1 5
53 5 3 43 0 6
53 5 4 44 0 5
53 5 5 45 0 5
53 5 6 46 0 6
53 5 7 47 0 6
53 5 8 48 0 5
53 5 9 49 0 5
53 5 10 50 1 4
53 6 1 51 1 6
53 6 2 52 0 5
53 6 3 53 0 5
53 6 4 54 0 5
53 6 5 55 0 4
53 6 6 56 0 5
53 6 7 57 0 6
53 6 8 58 0 5
53 6 9 59 1 4
53 6 10 60 0 6
53 7 1 61 0 5
53 7 2 62 0 6
53 7 3 63 0 5
53 7 4 64 0 6
53 7 5 65 0 5
53 7 6 66 1 5
53 7 7 67 1 6
53 7 8 68 0 7
53 7 9 69 0 5
53 7 10 70 0 5
54 1 1 1 0 6
54 1 2 2 0 5
54 1 3 3 0 5
54 1 4 4 0 4
54 1 5 5 0 5
54 1 6 6 0 6
54 1 7 7 0 4
54 1 8 8 0 6
54 1 9 9 0 5
54 1 10 10 0 6
54 2 1 11 0 7
54 2 2 12 0 5
54 2 3 13 0 5
54 2 4 14 0 6
54 2 5 15 0 5
54 2 6 16 0 5
54 2 7 17 0 4
54 2 8 18 0 6
54 2 9 19 0 7
54 2 10 20 0 4
54 3 1 21 0 5
54 3 2 22 0 4
54 3 3 23 1 5
54 3 4 24 0 5
54 3 5 25 0 5
54 3 6 26 0 7
54 3 7 27 0 4
54 3 8 28 0 5
54 3 9 29 0 6
54 3 10 30 0 5
54 4 1 31 0 4
54 4 2 32 0 5
54 4 3 33 0 6
54 4 4 34 0 5
54 4 5 35 0 4
54 4 6 36 0 5
54 4 7 37 0 4
54 4 8 38 0 4
54 4 9 39 0 6
54 4 10 40 0 5
54 5 1 41 0 3
54 5 2 42 0 5
54 5 3 43 0 3
54 5 4 44 0 5
54 5 5 45 1 5
54 5 6 46 1 4
54 5 7 47 0 6
54 5 8 48 0 6
54 5 9 49 0 5
54 5 10 50 1 6
54 6 1 51 0 5
54 6 2 52 0 5
54 6 3 53 0 5
54 6 4 54 0 4
54 6 5 55 0 4
54 6 6 56 0 7
54 6 7 57 0 5
54 6 8 58 0 5
54 6 9 59 1 4
54 6 10 60 0 6
54 7 1 61 0 6
54 7 2 62 0 6
54 7 3 63 0 4
54 7 4 64 1 4
54 7 5 65 0 5
54 7 6 66 0 5
54 7 7 67 0 5
54 7 8 68 0 4
54 7 9 69 0 5
54 7 10 70 0 4
55 1 1 1 2 6
55 1 2 2 0 4
55 1 3 3 0 5
55 1 4 4 2 4
55 1 5 5 0 5
55 1 6 6 0 6
55 1 7 7 0 6
55 1 8 8 2 4
55 1 9 9 2 4
55 1 10 10 2 5
55 2 1 11 2 4
55 2 2 12 3 5
55 2 3 13 1 4
55 2 4 14 0 4
55 2 5 15 2 5
55 2 6 16 0 4
55 2 7 17 1 6
55 2 8 18 1 5
55 2 9 19 0 5
55 2 10 20 0 6
55 3 1 21 0 6
55 3 2 22 1 5
55 3 3 23 2 5
55 3 4 24 0 6
55 3 5 25 0 5
55 3 6 26 0 4
55 3 7 27 0 6
55 3 8 28 1 4
55 3 9 29 0 5
55 3 10 30 1 5
55 4 1 31 0 5
55 4 2 32 1 3
55 4 3 33 1 5
55 4 4 34 0 6
55 4 5 35 1 5
55 4 6 36 0 5
55 4 7 37 3 5
55 4 8 38 2 4
55 4 9 39 0 5
55 4 10 40 0 5
55 5 1 41 2 6
55 5 2 42 0 4
55 5 3 43 2 5
55 5 4 44 1 5
55 5 5 45 1 5
55 5 6 46 3 4
55 5 7 47 1 5
55 5 8 48 2 4
55 5 9 49 1 5
55 5 10 50 2 4
55 6 1 51 0 5
55 6 2 52 0 4
55 6 3 53 0 5
55 6 4 54 1 6
55 6 5 55 0 6
55 6 6 56 0 6
55 6 7 57 1 4
55 6 8 58 2 5
55 6 9 59 2 5
55 6 10 60 1 6
55 7 1 61 0 5
55 7 2 62 0 5
55 7 3 63 1 6
55 7 4 64 1 6
55 7 5 65 0 4
55 7 6 66 0 5
55 7 7 67 4 4
55 7 8 68 0 7
55 7 9 69 0 5
55 7 10 70 0 6
56 1 1 1 0 5
56 1 2 2 1 5
56 1 3 3 1 5
56 1 4 4 1 5
56 1 5 5 1 6
56 1 6 6 0 5
56 1 7 7 1 4
56 1 8 8 1 5
56 1 9 9 1 5
56 1 10 10 0 5
56 2 1 11 0 6
56 2 2 12 1 6
56 2 3 13 1 4
56 2 4 14 0 5
56 2 5 15 0 4
56 2 6 16 0 5
56 2 7 17 0 5
56 2 8 18 0 5
56 2 9 19 2 5
56 2 10 20 0 4
56 3 1 21 1 5
56 3 2 22 1 5
56 3 3 23 1 5
56 3 4 24 0 4
56 3 5 25 0 5
56 3 6 26 2 4
56 3 7 27 1 5
56 3 8 28 0 5
56 3 9 29 0 5
56 3 10 30 0 4
56 4 1 31 1 5
56 4 2 32 0 5
56 4 3 33 2 6
56 4 4 34 1 5
56 4 5 35 0 4
56 4 6 36 1 5
56 4 7 37 1 5
56 4 8 38 0 4
56 4 9 39 1 5
56 4 10 40 0 7
56 5 1 41 1 6
56 5 2 42 0 5
56 5 3 43 0 5
56 5 4 44 0 6
56 5 5 45 0 5
56 5 6 46 0 5
56 5 7 47 1 5
56 5 8 48 0 5
56 5 9 49 1 5
56 5 10 50 0 5
56 6 1 51 0 5
56 6 2 52 0 5
56 6 3 53 0 5
56 6 4 54 0 5
56 6 5 55 1 5
56 6 6 56 1 5
56 6 7 57 0 5
56 6 8 58 1 4
56 6 9 59 0 4
56 6 10 60 0 6
56 7 1 61 0 4
56 7 2 62 0 5
56 7 3 63 1 4
56 7 4 64 0 5
56 7 5 65 0 5
56 7 6 66 0 4
56 7 7 67 0 5
56 7 8 68 0 5
56 7 9 69 0 5
56 7 10 70 1 5
57 1 1 1 1 5
57 1 2 2 1 4
57 1 3 3 1 4
57 1 4 4 2 5
57 1 5 5 1 4
57 1 6 6 2 5
57 1 7 7 2 4
57 1 8 8 0 4
57 1 9 9 2 5
57 1 10 10 0 6
57 2 1 11 0 5
57 2 2 12 2 4
57 2 3 13 1 5
57 2 4 14 0 6
57 2 5 15 1 5
57 2 6 16 1 6
57 2 7 17 1 6
57 2 8 18 0 5
57 2 9 19 0 6
57 2 10 20 0 4
57 3 1 21 4 5
57 3 2 22 1 5
57 3 3 23 1 5
57 3 4 24 0 6
57 3 5 25 1 5
57 3 6 26 1 5
57 3 7 27 1 5
57 3 8 28 1 4
57 3 9 29 0 5
57 3 10 30 0 5
57 4 1 31 1 6
57 4 2 32 0 5
57 4 3 33 1 5
57 4 4 34 1 6
57 4 5 35 1 5
57 4 6 36 1 6
57 4 7 37 2 5
57 4 8 38 1 5
57 4 9 39 0 5
57 4 10 40 0 4
57 5 1 41 2 5
57 5 2 42 0 4
57 5 3 43 1 6
57 5 4 44 2 4
57 5 5 45 0 4
57 5 6 46 1 5
57 5 7 47 1 5
57 5 8 48 1 6
57 5 9 49 1 5
57 5 10 50 1 5
57 6 1 51 2 5
57 6 2 52 0 5
57 6 3 53 3 6
57 6 4 54 1 5
57 6 5 55 1 5
57 6 6 56 0 4
57 6 7 57 3 4
57 6 8 58 0 3
57 6 9 59 1 5
57 6 10 60 0 6
57 7 1 61 0 4
57 7 2 62 1 5
57 7 3 63 0 5
57 7 4 64 2 5
57 7 5 65 2 5
57 7 6 66 0 5
57 7 7 67 1 5
57 7 8 68 3 5
57 7 9 69 2 6
57 7 10 70 0 4
58 1 1 1 0 5
58 1 2 2 0 5
58 1 3 3 0 6
58 1 4 4 0 5
58 1 5 5 0 5
58 1 6 6 1 4
58 1 7 7 0 6
58 1 8 8 1 5
58 1 9 9 0 4
58 1 10 10 1 3
58 2 1 11 0 5
58 2 2 12 0 5
58 2 3 13 0 5
58 2 4 14 1 5
58 2 5 15 0 5
58 2 6 16 0 5
58 2 7 17 0 4
58 2 8 18 0 5
58 2 9 19 1 5
58 2 10 20 2 4
58 3 1 21 0 5
58 3 2 22 1 5
58 3 3 23 0 5
58 3 4 24 0 5
58 3 5 25 0 5
58 3 6 26 1 5
58 3 7 27 0 5
58 3 8 28 1 5
58 3 9 29 1 4
58 3 10 30 0 5
58 4 1 31 1 5
58 4 2 32 1 7
58 4 3 33 1 5
58 4 4 34 1 3
58 4 5 35 0 6
58 4 6 36 2 5
58 4 7 37 0 5
58 4 8 38 1 5
58 4 9 39 0 6
58 4 10 40 1 4
58 5 1 41 0 4
58 5 2 42 0 6
58 5 3 43 0 4
58 5 4 44 1 4
58 5 5 45 1 6
58 5 6 46 0 5
58 5 7 47 0 7
58 5 8 48 0 5
58 5 9 49 0 5
58 5 10 50 1 5
58 6 1 51 0 6
58 6 2 52 1 4
58 6 3 53 0 5
58 6 4 54 1 5
58 6 5 55 0 5
58 6 6 56 0 6
58 6 7 57 0 4
58 6 8 58 0 5
58 6 9 59 1 5
58 6 10 60 0 7
58 7 1 61 0 5
58 7 2 62 0 6
58 7 3 63 0 4
58 7 4 64 0 4
58 7 5 65 0 6
58 7 6 66 1 4
58 7 7 67 0 4
58 7 8 68 0 5
58 7 9 69 0 5
58 7 10 70 0 6
59 1 1 1 0 6
59 1 2 2 0 6
59 1 3 3 0 5
59 1 4 4 0 5
59 1 5 5 0 5
59 1 6 6 0 6
59 1 7 7 1 5
59 1 8 8 0 6
59 1 9 9 0 4
59 1 10 10 0 5
59 2 1 11 1 4
59 2 2 12 0 5
59 2 3 13 0 4
59 2 4 14 1 5
59 2 5 15 0 5
59 2 6 16 0 6
59 2 7 17 0 5
59 2 8 18 0 5
59 2 9 19 1 4
59 2 10 20 0 5
59 3 1 21 0 6
59 3 2 22 0 5
59 3 3 23 0 6
59 3 4 24 1 5
59 3 5 25 1 4
59 3 6 26 1 5
59 3 7 27 1 5
59 3 8 28 1 4
59 3 9 29 0 4
59 3 10 30 1 5
59 4 1 31 0 5
59 4 2 32 0 3
59 4 3 33 0 4
59 4 4 34 0 5
59 4 5 35 0 6
59 4 6 36 1 5
59 4 7 37 1 6
59 4 8 38 1 5
59 4 9 39 0 5
59 4 10 40 0 6
59 5 1 41 0 5
59 5 2 42 0 5
59 5 3 43 0 4
59 5 4 44 1 5
59 5 5 45 0 5
59 5 6 46 0 4
59 5 7 47 0 4
59 5 8 48 1 5
59 5 9 49 1 5
59 5 10 50 0 6
59 6 1 51 0 5
59 6 2 52 0 5
59 6 3 53 0 6
59 6 4 54 0 7
59 6 5 55 0 5
59 6 6 56 0 6
59 6 7 57 0 5
59 6 8 58 0 5
59 6 9 59 2 4
59 6 10 60 0 4
59 7 1 61 2 5
59 7 2 62 0 4
59 7 3 63 0 4
59 7 4 64 2 5
59 7 5 65 0 6
59 7 6 66 0 4
59 7 7 67 0 5
59 7 8 68 1 5
59 7 9 69 1 6
59 7 10 70 0 5
60 1 1 1 0 5
60 1 2 2 0 5
60 1 3 3 3 6
60 1 4 4 0 6
60 1 5 5 0 5
60 1 6 6 0 7
60 1 7 7 0 5
60 1 8 8 0 7
60 1 9 9 0 5
60 1 10 10 0 4
60 2 1 11 0 4
60 2 2 12 3 4
60 2 3 13 0 6
60 2 4 14 0 6
60 2 5 15 0 5
60 2 6 16 1 5
60 2 7 17 2 5
60 2 8 18 1 5
60 2 9 19 2 4
60 2 10 20 0 4
60 3 1 21 0 5
60 3 2 22 1 5
60 3 3 23 0 5
60 3 4 24 0 6
60 3 5 25 2 6
60 3 6 26 0 3
60 3 7 27 2 5
60 3 8 28 0 5
60 3 9 29 0 5
60 3 10 30 0 4
60 4 1 31 2 5
60 4 2 32 0 4
60 4 3 33 0 5
60 4 4 34 1 4
60 4 5 35 0 7
60 4 6 36 3 4
60 4 7 37 0 5
60 4 8 38 0 4
60 4 9 39 0 5
60 4 10 40 1 6
60 5 1 41 0 5
60 5 2 42 0 5
60 5 3 43 0 4
60 5 4 44 0 6
60 5 5 45 1 5
60 5 6 46 1 4
60 5 7 47 0 5
60 5 8 48 0 5
60 5 9 49 1 5
60 5 10 50 0 4
60 6 1 51 0 5
60 6 2 52 1 6
60 6 3 53 0 6
60 6 4 54 0 5
60 6 5 55 0 5
60 6 6 56 1 5
60 6 7 57 1 6
60 6 8 58 0 5
60 6 9 59 0 5
60 6 10 60 1 5
60 7 1 61 0 5
60 7 2 62 0 6
60 7 3 63 1 5
60 7 4 64 1 6
60 7 5 65 0 5
60 7 6 66 0 5
60 7 7 67 1 5
60 7 8 68 0 4
60 7 9 69 1 6
60 7 10 70 0 4
61 1 1 1 0 6
61 1 2 2 1 4
61 1 3 3 1 4
61 1 4 4 2 6
61 1 5 5 0 5
61 1 6 6 2 4
61 1 7 7 1 6
61 1 8 8 1 3
61 1 9 9 0 5
61 1 10 10 0 4
61 2 1 11 2 5
61 2 2 12 0 5
61 2 3 13 1 5
61 2 4 14 1 5
61 2 5 15 0 5
61 2 6 16 1 5
61 2 7 17 0 4
61 2 8 18 0 4
61 2 9 19 2 4
61 2 10 20 1 4
61 3 1 21 0 5
61 3 2 22 0 6
61 3 3 23 0 4
61 3 4 24 2 4
61 3 5 25 1 4
61 3 6 26 0 6
61 3 7 27 0 5
61 3 8 28 0 5
61 3 9 29 0 6
61 3 10 30 0 5
61 4 1 31 1 5
61 4 2 32 1 4
61 4 3 33 0 5
61 4 4 34 1 5
61 4 5 35 1 4
61 4 6 36 0 4
61 4 7 37 0 6
61 4 8 38 0 4
61 4 9 39 1 5
61 4 10 40 0 6
61 5 1 41 1 5
61 5 2 42 0 5
61 5 3 43 0 5
61 5 4 44 0 5
61 5 5 45 0 3
61 5 6 46 1 5
61 5 7 47 1 4
61 5 8 48 2 5
61 5 9 49 1 6
61 5 10 50 0 5
61 6 1 51 1 4
61 6 2 52 1 6
61 6 3 53 0 5
61 6 4 54 0 5
61 6 5 55 3 5
61 6 6 56 0 5
61 6 7 57 0 5
61 6 8 58 1 5
61 6 9 59 0 5
61 6 10 60 0 5
61 7 1 61 0 6
61 7 2 62 2 5
61 7 3 63 2 6
61 7 4 64 1 4
61 7 5 65 0 6
61 7 6 66 1 6
61 7 7 67 1 6
61 7 8 68 1 5
61 7 9 69 2 5
61 7 10 70 3 4
62 1 1 1 0 5
62 1 2 2 0 5
62 1 3 3 0 5
62 1 4 4 0 5
62 1 5 5 0 6
62 1 6 6 0 5
62 1 7 7 3 6
62 1 8 8 0 5
62 1 9 9 0 5
62 1 10 10 0 4
62 2 1 11 0 5
62 2 2 12 1 5
62 2 3 13 1 5
62 2 4 14 2 4
62 2 5 15 0 5
62 2 6 16 0 7
62 2 7 17 0 6
62 2 8 18 0 6
62 2 9 19 1 5
62 2 10 20 0 5
62 3 1 21 0 5
62 3 2 22 0 4
62 3 3 23 0 5
62 3 4 24 0 5
62 3 5 25 0 5
62 3 6 26 1 5
62 3 7 27 0 5
62 3 8 28 1 6
62 3 9 29 0 6
62 3 10 30 2 5
62 4 1 31 1 5
62 4 2 32 1 5
62 4 3 33 0 6
62 4 4 34 0 6
62 4 5 35 0 5
62 4 6 36 0 6
62 4 7 37 2 4
62 4 8 38 0 4
62 4 9 39 0 6
62 4 10 40 0 5
62 5 1 41 0 5
62 5 2 42 0 6
62 5 3 43 0 5
62 5 4 44 0 4
62 5 5 45 0 5
62 5 6 46 0 4
62 5 7 47 0 5
62 5 8 48 2 5
62 5 9 49 0 4
62 5 10 50 1 5
62 6 1 51 0 4
62 6 2 52 0 6
62 6 3 53 0 5
62 6 4 54 1 4
62 6 5 55 1 5
62 6 6 56 1 5
62 6 7 57 1 5
62 6 8 58 0 5
62 6 9 59 1 5
62 6 10 60 0 5
62 7 1 61 1 5
62 7 2 62 0 6
62 7 3 63 3 4
62 7 4 64 0 5
62 7 5 65 3 6
62 7 6 66 1 4
62 7 7 67 0 6
62 7 8 68 0 5
62 7 9 69 0 5
62 7 10 70 0 6
63 1 1 1 1 6
63 1 2 2 1 6
63 1 3 3 0 3
63 1 4 4 1 4
63 1 5 5 1 5
63 1 6 6 0 4
63 1 7 7 0 5
63 1 8 8 0 6
63 1 9 9 1 5
63 1 10 10 0 5
63 2 1 11 0 5
63 2 2 12 2 4
63 2 3 13 3 4
63 2 4 14 1 5
63 2 5 15 0 5
63 2 6 16 1 4
63 2 7 17 2 4
63 2 8 18 0 6
63 2 9 19 0 5
63 2 10 20 1 5
63 3 1 21 1 6
63 3 2 22 0 5
63 3 3 23 0 4
63 3 4 24 0 6
63 3 5 25 1 4
63 3 6 26 1 5
63 3 7 27 2 5
63 3 8 28 0 5
63 3 9 29 2 5
63 3 10 30 1 6
63 4 1 31 1 4
63 4 2 32 2 4
63 4 3 33 0 4
63 4 4 34 1 5
63 4 5 35 0 5
63 4 6 36 0 5
63 4 7 37 2 6
63 4 8 38 0 5
63 4 9 39 0 6
63 4 10 40 1 5
63 5 1 41 0 5
63 5 2 42 1 5
63 5 3 43 1 4
63 5 4 44 0 6
63 5 5 45 0 6
63 5 6 46 1 4
63 5 7 47 0 5
63 5 8 48 1 7
63 5 9 49 0 4
63 5 10 50 1 5
63 6 1 51 0 6
63 6 2 52 0 4
63 6 3 53 1 7
63 6 4 54 1 5
63 6 5 55 0 5
63 6 6 56 1 5
63 6 7 57 1 6
63 6 8 58 0 7
63 6 9 59 1 5
63 6 10 60 1 5
63 7 1 61 1 4
63 7 2 62 1 5
63 7 3 63 2 3
63 7 4 64 3 5
63 7 5 65 0 6
63 7 6 66 1 5
63 7 7 67 0 5
63 7 8 68 0 5
63 7 9 69 0 5
63 7 10 70 1 5
64 1 1 1 3 4
64 1 2 2 2 5
64 1 3 3 2 5
64 1 4 4 1 5
64 1 5 5 0 5
64 1 6 6 1 4
64 1 7 7 2 6
64 1 8 8 0 6
64 1 9 9 2 4
64 1 10 10 0 5
64 2 1 11 2 4
64 2 2 12 6 5
64 2 3 13 4 5
64 2 4 14 1 6
64 2 5 15 0 5
64 2 6 16 2 5
64 2 7 17 1 6
64 2 8 18 1 6
64 2 9 19 2 4
64 2 10 20 0 5
64 3 1 21 1 4
64 3 2 22 0 6
64 3 3 23 1 5
64 3 4 24 0 6
64 3 5 25 1 5
64 3 6 26 1 5
64 3 7 27 2 6
64 3 8 28 1 4
64 3 9 29 0 4
64 3 10 30 2 5
64 4 1 31 1 5
64 4 2 32 1 5
64 4 3 33 1 5
64 4 4 34 3 6
64 4 5 35 1 5
64 4 6 36 1 6
64 4 7 37 3 4
64 4 8 38 2 5
64 4 9 39 0 4
64 4 10 40 0 5
64 5 1 41 1 4
64 5 2 42 0 5
64 5 3 43 0 6
64 5 4 44 0 5
64 5 5 45 0 6
64 5 6 46 1 4
64 5 7 47 1 4
64 5 8 48 0 5
64 5 9 49 1 5
64 5 10 50 0 5
64 6 1 51 0 6
64 6 2 52 3 6
64 6 3 53 1 4
64 6 4 54 3 5
64 6 5 55 1 4
64 6 6 56 2 4
64 6 7 57 0 5
64 6 8 58 1 5
64 6 9 59 0 4
64 6 10 60 0 5
64 7 1 61 2 4
64 7 2 62 0 5
64 7 3 63 0 5
64 7 4 64 1 5
64 7 5 65 2 4
64 7 6 66 3 5
64 7 7 67 1 5
64 7 8 68 0 5
64 7 9 69 1 5
64 7 10 70 2 4
65 1 1 1 0 5
65 1 2 2 2 5
65 1 3 3 1 4
65 1 4 4 0 5
65 1 5 5 1 4
65 1 6 6 2 6
65 1 7 7 3 7
65 1 8 8 2 5
65 1 9 9 2 5
65 1 10 10 2 6
65 2 1 11 0 5
65 2 2 12 1 5
65 2 3 13 3 5
65 2 4 14 1 4
65 2 5 15 0 5
65 2 6 16 2 5
65 2 7 17 1 4
65 2 8 18 1 5
65 2 9 19 1 5
65 2 10 20 1 7
65 3 1 21 2 3
65 3 2 22 1 5
65 3 3 23 1 4
65 3 4 24 3 5
65 3 5 25 1 4
65 3 6 26 0 5
65 3 7 27 0 6
65 3 8 28 0 5
65 3 9 29 0 4
65 3 10 30 1 6
65 4 1 31 2 5
65 4 2 32 2 5
65 4 3 33 1 5
65 4 4 34 1 5
65 4 5 35 0 5
65 4 6 36 2 4
65 4 7 37 2 6
65 4 8 38 0 5
65 4 9 39 2 5
65 4 10 40 1 6
65 5 1 41 1 4
65 5 2 42 0 6
65 5 3 43 0 5
65 5 4 44 0 5
65 5 5 45 1 5
65 5 6 46 0 4
65 5 7 47 4 5
65 5 8 48 0 6
65 5 9 49 0 6
65 5 10 50 0 6
65 6 1 51 0 5
65 6 2 52 2 4
65 6 3 53 2 6
65 6 4 54 2 4
65 6 5 55 1 5
65 6 6 56 3 5
65 6 7 57 1 4
65 6 8 58 1 4
65 6 9 59 1 5
65 6 10 60 1 6
65 7 1 61 1 4
65 7 2 62 2 5
65 7 3 63 1 4
65 7 4 64 0 6
65 7 5 65 1 5
65 7 6 66 0 4
65 7 7 67 0 4
65 7 8 68 2 5
65 7 9 69 0 5
65 7 10 70 1 5
66 1 1 1 0 5
66 1 2 2 0 5
66 1 3 3 0 5
66 1 4 4 1 6
66 1 5 5 0 3
66 1 6 6 0 6
66 1 7 7 0 5
66 1 8 8 0 5
66 1 9 9 3 5
66 1 10 10 1 4
66 2 1 11 0 5
66 2 2 12 0 5
66 2 3 13 1 4
66 2 4 14 0 5
66 2 5 15 0 5
66 2 6 16 0 5
66 2 7 17 0 4
66 2 8 18 2 6
66 2 9 19 0 4
66 2 10 20 1 4
66 3 1 21 1 5
66 3 2 22 0 6
66 3 3 23 0 5
66 3 4 24 0 5
66 3 5 25 0 5
66 3 6 26 0 5
66 3 7 27 0 5
66 3 8 28 2 5
66 3 9 29 0 6
66 3 10 30 1 4
66 4 1 31 0 5
66 4 2 32 1 5
66 4 3 33 1 6
66 4 4 34 0 5
66 4 5 35 1 5
66 4 6 36 0 5
66 4 7 37 1 5
66 4 8 38 0 6
66 4 9 39 0 4
66 4 10 40 2 5
66 5 1 41 0 6
66 5 2 42 1 5
66 5 3 43 1 5
66 5 4 44 0 5
66 5 5 45 1 5
66 5 6 46 0 5
66 5 7 47 0 5
66 5 8 48 0 4
66 5 9 49 0 5
66 5 10 50 0 4
66 6 1 51 0 5
66 6 2 52 0 6
66 6 3 53 0 5
66 6 4 54 1 5
66 6 5 55 1 5
66 6 6 56 0 5
66 6 7 57 0 6
66 6 8 58 0 5
66 6 9 59 1 5
66 6 10 60 2 4
66 7 1 61 0 5
66 7 2 62 0 5
66 7 3 63 1 5
66 7 4 64 0 6
66 7 5 65 0 5
66 7 6 66 0 3
66 7 7 67 0 4
66 7 8 68 0 4
66 7 9 69 1 6
66 7 10 70 0 5
67 1 1 1 0 6
67 1 2 2 0 5
67 1 3 3 0 4
67 1 4 4 0 5
67 1 5 5 1 4
67 1 6 6 1 5
67 1 7 7 0 5
67 1 8 8 1 5
67 1 9 9 2 5
67 1 10 10 0 6
67 2 1 11 0 6
67 2 2 12 2 4
67 2 3 13 0 5
67 2 4 14 0 6
67 2 5 15 0 6
67 2 6 16 1 4
67 2 7 17 0 6
67 2 8 18 1 5
67 2 9 19 1 5
67 2 10 20 0 5
67 3 1 21 1 4
67 3 2 22 0 5
67 3 3 23 0 4
67 3 4 24 0 4
67 3 5 25 0 5
67 3 6 26 0 5
67 3 7 27 0 6
67 3 8 28 0 5
67 3 9 29 0 5
67 3 10 30 1 4
67 4 1 31 1 6
67 4 2 32 0 6
67 4 3 33 0 6
67 4 4 34 0 5
