"Beep" "Day" "subjno" "Beepno" "PA" "NA." "PA_lag" "NA._lag"
1 6 181 51 3.87361867390244 3.21703229649772 NA NA
2 6 181 52 1.54742801835227 2.34752643451196 3.87361867390244 3.21703229649772
3 6 181 53 2.68546656267741 1.8639809755403 1.54742801835227 2.34752643451196
4 6 181 54 3.43254442811209 1.53915792544481 2.68546656267741 1.8639809755403
5 6 181 55 2.84916105315077 2.09271962157855 3.43254442811209 1.53915792544481
6 6 181 56 1.98209576648271 2.1115029889613 2.84916105315077 2.09271962157855
7 6 181 57 4.40806469845908 2.77540256756279 1.98209576648271 2.1115029889613
8 6 181 58 2.2087423349976 0.625591226191607 4.40806469845908 2.77540256756279
9 6 181 59 2.05178263943898 1.25872350845009 2.2087423349976 0.625591226191607
10 6 181 60 4.54183795258368 1.17100009370314 2.05178263943898 1.25872350845009
1 1 182 1 4.47910245854754 0.707802003087406 NA NA
2 1 182 2 5.1793337968385 0.512849632739566 4.47910245854754 0.707802003087406
3 1 182 3 5.86572590365474 -0.0359472891548909 5.1793337968385 0.512849632739566
4 1 182 4 6.47281396340484 -0.979518153460072 5.86572590365474 -0.0359472891548909
5 1 182 5 4.60549646998767 -0.358557432411854 6.47281396340484 -0.979518153460072
6 1 182 6 2.83450046552033 0.364410581581846 4.60549646998767 -0.358557432411854
7 1 182 7 5.63870665428379 -0.679560566994611 2.83450046552033 0.364410581581846
8 1 182 8 5.57603607735176 -0.270481171768954 5.63870665428379 -0.679560566994611
9 1 182 9 6.36088449340588 -0.329296395204604 5.57603607735176 -0.270481171768954
10 1 182 10 5.26162967216546 -1.46782238927771 6.36088449340588 -0.329296395204604
1 2 182 11 5.84657044516097 -0.148057847486894 NA NA
2 2 182 12 4.75977329666798 -0.868293310816873 5.84657044516097 -0.148057847486894
3 2 182 13 4.68869689806304 -1.13039677093052 4.75977329666798 -0.868293310816873
4 2 182 14 3.77064233222714 -0.99904734006241 4.68869689806304 -1.13039677093052
5 2 182 15 4.96193005517003 -0.405785708999039 3.77064233222714 -0.99904734006241
6 2 182 16 4.84559156974102 0.400800600006522 4.96193005517003 -0.405785708999039
7 2 182 17 5.65317710962106 0.200397589163731 4.84559156974102 0.400800600006522
8 2 182 18 5.31035790313289 -0.334643268145745 5.65317710962106 0.200397589163731
9 2 182 19 5.80460125676362 0.176496773558248 5.31035790313289 -0.334643268145745
10 2 182 20 6.12646057179986 0.284173045906971 5.80460125676362 0.176496773558248
1 3 182 21 4.89576808602721 0.00674764592489141 NA NA
2 3 182 22 1.96613395873718 0.00876390996296017 4.89576808602721 0.00674764592489141
3 3 182 23 3.87737773631299 1.63765671446129 1.96613395873718 0.00876390996296017
4 3 182 24 6.45984939007911 1.49697125366556 3.87737773631299 1.63765671446129
5 3 182 25 3.92752187368811 0.3906082140875 6.45984939007911 1.49697125366556
6 3 182 26 3.80464974751516 0.381231724806288 3.92752187368811 0.3906082140875
7 3 182 27 3.98259180451363 0.745593120611251 3.80464974751516 0.381231724806288
8 3 182 28 4.37249909373028 0.0848215475449791 3.98259180451363 0.745593120611251
9 3 182 29 4.21220718278918 0.0157021538567623 4.37249909373028 0.0848215475449791
10 3 182 30 4.16939475893422 0.588659615887307 4.21220718278918 0.0157021538567623
1 4 182 31 5.66211220486924 2.13803528356673 NA NA
2 4 182 32 4.69433320687476 0.116055685820323 5.66211220486924 2.13803528356673
3 4 182 33 4.61847989592865 0.218246770158331 4.69433320687476 0.116055685820323
4 4 182 34 5.29896339626844 1.4058119626308 4.61847989592865 0.218246770158331
5 4 182 35 4.39153479820159 -0.507110986678041 5.29896339626844 1.4058119626308
6 4 182 36 5.25689407510708 -1.97748463475894 4.39153479820159 -0.507110986678041
7 4 182 37 3.55699935602121 -0.294294650676948 5.25689407510708 -1.97748463475894
8 4 182 38 4.35526851042656 0.930443716727839 3.55699935602121 -0.294294650676948
9 4 182 39 4.60360699228594 0.934245052878262 4.35526851042656 0.930443716727839
10 4 182 40 5.41556172151957 -0.790233390712796 4.60360699228594 0.934245052878262
1 5 182 41 6.14027447674346 -0.17320696874807 NA NA
2 5 182 42 4.89018133976662 -1.08184103159088 6.14027447674346 -0.17320696874807
3 5 182 43 5.36280346135289 -0.247102164348721 4.89018133976662 -1.08184103159088
4 5 182 44 3.27641994611998 -1.41956406137772 5.36280346135289 -0.247102164348721
5 5 182 45 4.25563518316962 -0.446948527165692 3.27641994611998 -1.41956406137772
6 5 182 46 4.10821135560471 1.65631361626031 4.25563518316962 -0.446948527165692
7 5 182 47 5.19400563741133 0.53618293006766 4.10821135560471 1.65631361626031
8 5 182 48 6.07949237968099 0.88764765351598 5.19400563741133 0.53618293006766
9 5 182 49 4.85359484765859 0.854239178976911 6.07949237968099 0.88764765351598
10 5 182 50 5.11183872630921 -0.13856289312365 4.85359484765859 0.854239178976911
1 6 182 51 4.37658213702345 0.480075539134651 NA NA
2 6 182 52 5.1167394886742 1.62488633844989 4.37658213702345 0.480075539134651
3 6 182 53 4.46565847259312 -0.234534252404719 5.1167394886742 1.62488633844989
4 6 182 54 3.84418200235522 0.478949298524837 4.46565847259312 -0.234534252404719
5 6 182 55 3.27781979995762 0.426565413101737 3.84418200235522 0.478949298524837
6 6 182 56 4.97875614362718 1.41363033359924 3.27781979995762 0.426565413101737
7 6 182 57 4.20574528906683 1.84239871343493 4.97875614362718 1.41363033359924
8 6 182 58 6.4314403482589 0.657371342854335 4.20574528906683 1.84239871343493
9 6 182 59 3.91671888056317 -1.08748634450383 6.4314403482589 0.657371342854335
10 6 182 60 4.86776724532754 0.0906634366145371 3.91671888056317 -1.08748634450383
1 1 183 1 1.77567556795683 -1.82235217723549 NA NA
2 1 183 2 2.15507962903736 0.433074172644694 1.77567556795683 -1.82235217723549
3 1 183 3 2.03251545851077 -0.622318002071097 2.15507962903736 0.433074172644694
4 1 183 4 2.16776584076114 -0.0494863419671062 2.03251545851077 -0.622318002071097
5 1 183 5 2.00951270956351 -0.0983190118056281 2.16776584076114 -0.0494863419671062
6 1 183 6 0.936654284022886 0.740739480649365 2.00951270956351 -0.0983190118056281
7 1 183 7 0.820716759157203 0.714209676055572 0.936654284022886 0.740739480649365
8 1 183 8 2.11565057852555 -0.0341604940756835 0.820716759157203 0.714209676055572
9 1 183 9 3.91439179520835 0.576767546711375 2.11565057852555 -0.0341604940756835
10 1 183 10 2.69901417426586 0.730781583339295 3.91439179520835 0.576767546711375
1 2 183 11 0.81199544572819 -0.302014236306656 NA NA
2 2 183 12 1.63995119781824 -0.369296125263785 0.81199544572819 -0.302014236306656
3 2 183 13 2.02925360508155 -0.667436379570572 1.63995119781824 -0.369296125263785
4 2 183 14 2.13928813490017 0.945156739594453 2.02925360508155 -0.667436379570572
5 2 183 15 1.28760191324743 -0.06678702648337 2.13928813490017 0.945156739594453
6 2 183 16 2.15302691598306 0.454465374580683 1.28760191324743 -0.06678702648337
7 2 183 17 1.00258372376498 0.725812796925772 2.15302691598306 0.454465374580683
8 2 183 18 2.42376468057555 0.452592444920662 1.00258372376498 0.725812796925772
9 2 183 19 1.66548979884975 1.00426033475907 2.42376468057555 0.452592444920662
10 2 183 20 1.54427426306462 0.150000668460575 1.66548979884975 1.00426033475907
1 3 183 21 0.308784702576214 0.584436048067173 NA NA
2 3 183 22 0.060002173491352 -0.0925185487039936 0.308784702576214 0.584436048067173
3 3 183 23 -0.0523558895728347 0.690895927430415 0.060002173491352 -0.0925185487039936
4 3 183 24 -0.0513355477272452 0.31466287962634 -0.0523558895728347 0.690895927430415
5 3 183 25 1.14624927373508 0.715097806633354 -0.0513355477272452 0.31466287962634
6 3 183 26 1.96667649059509 0.649849065759016 1.14624927373508 0.715097806633354
7 3 183 27 0.25472086114566 -0.226162627052153 1.96667649059509 0.649849065759016
8 3 183 28 2.40675282678425 -0.805413086667615 0.25472086114566 -0.226162627052153
9 3 183 29 2.62810712630302 -0.208847667185973 2.40675282678425 -0.805413086667615
10 3 183 30 1.46145209379768 1.25783174530984 2.62810712630302 -0.208847667185973
1 4 183 31 1.66313661813065 -0.00313148847994155 NA NA
2 4 183 32 2.95934585078246 0.0678522171679014 1.66313661813065 -0.00313148847994155
3 4 183 33 2.41983069319942 -1.07951374578016 2.95934585078246 0.0678522171679014
4 4 183 34 1.61607652438284 -0.14262429394172 2.41983069319942 -1.07951374578016
5 4 183 35 1.03535604442299 -1.33326358383946 1.61607652438284 -0.14262429394172
6 4 183 36 4.31266215110253 0.121447127972642 1.03535604442299 -1.33326358383946
7 4 183 37 2.70188981626865 -0.059573545093159 4.31266215110253 0.121447127972642
8 4 183 38 2.57085954070685 0.0370808460798032 2.70188981626865 -0.059573545093159
9 4 183 39 2.45285919015098 0.883334324757706 2.57085954070685 0.0370808460798032
10 4 183 40 2.11109170165962 -0.10951551221703 2.45285919015098 0.883334324757706
1 5 183 41 2.9249587255351 -1.6600714398174 NA NA
2 5 183 42 2.69596351850576 0.746325092550708 2.9249587255351 -1.6600714398174
3 5 183 43 4.25116980005509 0.289160956569881 2.69596351850576 0.746325092550708
4 5 183 44 3.38625722282951 1.22493218949678 4.25116980005509 0.289160956569881
5 5 183 45 1.21844764457887 -0.913928251277239 3.38625722282951 1.22493218949678
6 5 183 46 1.96581371576065 0.598505289075893 1.21844764457887 -0.913928251277239
7 5 183 47 1.15158740442543 1.78534007393068 1.96581371576065 0.598505289075893
8 5 183 48 0.489247246198367 -0.202063966875724 1.15158740442543 1.78534007393068
9 5 183 49 1.78311049354748 0.0367514546204232 0.489247246198367 -0.202063966875724
10 5 183 50 0.104118829077009 0.764006308274483 1.78311049354748 0.0367514546204232
1 6 183 51 0.970004818727 0.400552023474643 NA NA
2 6 183 52 0.590305258596547 -0.415264055348218 0.970004818727 0.400552023474643
3 6 183 53 1.24900835126314 0.228030299443277 0.590305258596547 -0.415264055348218
4 6 183 54 0.195788973077134 0.21462714338577 1.24900835126314 0.228030299443277
5 6 183 55 0.644995423084742 1.16484360410581 0.195788973077134 0.21462714338577
6 6 183 56 1.8541204140331 0.228549069888749 0.644995423084742 1.16484360410581
7 6 183 57 1.55295883568838 0.64869349275885 1.8541204140331 0.228549069888749
8 6 183 58 1.40696614245289 0.62309045350553 1.55295883568838 0.64869349275885
9 6 183 59 1.17866027788078 1.27502690904252 1.40696614245289 0.62309045350553
10 6 183 60 0.291038241235981 -0.101381768539401 1.17866027788078 1.27502690904252
1 1 184 1 4.36439195600263 -0.415151439497659 NA NA
2 1 184 2 5.12728126658934 0.216301070281324 4.36439195600263 -0.415151439497659
3 1 184 3 4.97695894871221 0.754576348231041 5.12728126658934 0.216301070281324
4 1 184 4 5.77854462452054 0.414864039768947 4.97695894871221 0.754576348231041
5 1 184 5 5.66005909898301 -0.359873684098105 5.77854462452054 0.414864039768947
6 1 184 6 5.21184334073779 -0.548462322478467 5.66005909898301 -0.359873684098105
7 1 184 7 4.68100511065235 -0.93794902221768 5.21184334073779 -0.548462322478467
8 1 184 8 5.40537115735813 -0.124848322432939 4.68100511065235 -0.93794902221768
9 1 184 9 6.27542857177647 -0.463783093960334 5.40537115735813 -0.124848322432939
10 1 184 10 4.47480511373041 -0.408260809094556 6.27542857177647 -0.463783093960334
1 2 184 11 5.14834001542745 -0.556992797281618 NA NA
2 2 184 12 5.46380607912108 -0.382136983978068 5.14834001542745 -0.556992797281618
3 2 184 13 4.52904065710237 -1.02998429828643 5.46380607912108 -0.382136983978068
4 2 184 14 5.23847492398355 -0.781750719301523 4.52904065710237 -1.02998429828643
5 2 184 15 4.57699256233493 -0.441556980843735 5.23847492398355 -0.781750719301523
6 2 184 16 5.70030491831711 0.172593925061446 4.57699256233493 -0.441556980843735
7 2 184 17 5.85151381841534 0.0101062326091617 5.70030491831711 0.172593925061446
8 2 184 18 5.41513262614627 1.1022738803389 5.85151381841534 0.0101062326091617
9 2 184 19 5.63867759289952 -0.887232141302444 5.41513262614627 1.1022738803389
10 2 184 20 6.32961890426089 -1.59616502423026 5.63867759289952 -0.887232141302444
1 3 184 21 6.21298133047762 -0.349880256970279 NA NA
2 3 184 22 4.18210375543686 -1.15472374362543 6.21298133047762 -0.349880256970279
3 3 184 23 4.58141753053914 -1.80763184227968 4.18210375543686 -1.15472374362543
4 3 184 24 4.38550445003307 -1.06332718392544 4.58141753053914 -1.80763184227968
5 3 184 25 4.96980071257863 -0.733526197706687 4.38550445003307 -1.06332718392544
6 3 184 26 6.29474614622451 -1.26702963170641 4.96980071257863 -0.733526197706687
7 3 184 27 5.00900904030786 -0.463396078613056 6.29474614622451 -1.26702963170641
8 3 184 28 4.94115524495848 0.307274402621474 5.00900904030786 -0.463396078613056
9 3 184 29 6.05901357028044 0.405250680949636 4.94115524495848 0.307274402621474
10 3 184 30 3.7671039465159 0.712171062944016 6.05901357028044 0.405250680949636
1 4 184 31 4.0214005634832 0.87371962713509 NA NA
2 4 184 32 4.63641017996059 0.194869296392255 4.0214005634832 0.87371962713509
3 4 184 33 5.36781084721794 0.035958958385906 4.63641017996059 0.194869296392255
4 4 184 34 4.37197617621751 0.543813830727987 5.36781084721794 0.035958958385906
5 4 184 35 5.00607308203737 0.629844483709316 4.37197617621751 0.543813830727987
6 4 184 36 4.8321931721672 -0.615686352818597 5.00607308203737 0.629844483709316
7 4 184 37 5.93817108024578 -0.99376911563787 4.8321931721672 -0.615686352818597
8 4 184 38 3.99489695611992 0.0365116153276812 5.93817108024578 -0.99376911563787
9 4 184 39 5.90234365046555 -0.274981401648796 3.99489695611992 0.0365116153276812
10 4 184 40 5.08590474629188 0.359501973484978 5.90234365046555 -0.274981401648796
1 5 184 41 5.22017814055955 0.546268427140946 NA NA
2 5 184 42 4.1686804635285 0.222522868024445 5.22017814055955 0.546268427140946
3 5 184 43 5.62800086014766 0.364201061968864 4.1686804635285 0.222522868024445
4 5 184 44 7.87903384832771 -0.717419868389736 5.62800086014766 0.364201061968864
5 5 184 45 4.77463850833508 0.0796788367396117 7.87903384832771 -0.717419868389736
6 5 184 46 5.16853657039103 -0.968406321796284 4.77463850833508 0.0796788367396117
7 5 184 47 5.53611623430135 -1.15806679935329 5.16853657039103 -0.968406321796284
8 5 184 48 6.7609676099676 -0.616732172434401 5.53611623430135 -1.15806679935329
9 5 184 49 6.77275862149923 -0.400940023703674 6.7609676099676 -0.616732172434401
10 5 184 50 5.65998597319664 0.0292602337086498 6.77275862149923 -0.400940023703674
1 6 184 51 4.50576706790317 -1.04902724349344 NA NA
2 6 184 52 5.63087829526156 -1.62066199884058 4.50576706790317 -1.04902724349344
3 6 184 53 5.29491456810396 -0.938843392366213 5.63087829526156 -1.62066199884058
4 6 184 54 4.6819153794001 -0.617367927891748 5.29491456810396 -0.938843392366213
5 6 184 55 3.57648471226577 -0.332019653015602 4.6819153794001 -0.617367927891748
6 6 184 56 4.48691123289112 0.316031747147085 3.57648471226577 -0.332019653015602
7 6 184 57 5.22035971552942 -1.22417006996125 4.48691123289112 0.316031747147085
8 6 184 58 3.27747167155577 -1.0456497767244 5.22035971552942 -1.22417006996125
9 6 184 59 4.80571519870602 -1.06237178792809 3.27747167155577 -1.0456497767244
10 6 184 60 5.91465120971986 -0.870599420746127 4.80571519870602 -1.06237178792809
1 1 185 1 5.28143684872607 0.0727040146710416 NA NA
2 1 185 2 6.85674214926348 0.423658568547123 5.28143684872607 0.0727040146710416
3 1 185 3 8.97288385830856 1.11861896522002 6.85674214926348 0.423658568547123
4 1 185 4 9.11978489115069 0.0319289191803502 8.97288385830856 1.11861896522002
5 1 185 5 9.00405438445157 -1.02254440850811 9.11978489115069 0.0319289191803502
6 1 185 6 10.0145852521423 -0.510868865383581 9.00405438445157 -1.02254440850811
7 1 185 7 10.9181586096042 -1.24936707501036 10.0145852521423 -0.510868865383581
8 1 185 8 9.68921427466109 -0.824260471953448 10.9181586096042 -1.24936707501036
9 1 185 9 10.5791733359484 -1.61853099772398 9.68921427466109 -0.824260471953448
10 1 185 10 11.4758194771075 -1.46569814347987 10.5791733359484 -1.61853099772398
1 2 185 11 9.47915373358979 -1.72742807632637 NA NA
2 2 185 12 9.03270555286063 -1.56956202521857 9.47915373358979 -1.72742807632637
3 2 185 13 8.8821526441956 -0.160538589271731 9.03270555286063 -1.56956202521857
4 2 185 14 8.78112808221403 1.22873451870578 8.8821526441956 -0.160538589271731
5 2 185 15 7.75185666855626 0.405065741579403 8.78112808221403 1.22873451870578
6 2 185 16 8.02756424646848 0.110367257741335 7.75185666855626 0.405065741579403
7 2 185 17 8.50196330748938 0.216922292391008 8.02756424646848 0.110367257741335
8 2 185 18 7.78694174698962 0.370673550643134 8.50196330748938 0.216922292391008
9 2 185 19 8.13844218599053 -0.479857625029362 7.78694174698962 0.370673550643134
10 2 185 20 7.78791800235511 -1.45973342453213 8.13844218599053 -0.479857625029362
1 3 185 21 8.3513000673636 -0.336138791738297 NA NA
2 3 185 22 8.56684224677311 -0.0251797209805629 8.3513000673636 -0.336138791738297
3 3 185 23 9.94461323360803 -0.188517272517917 8.56684224677311 -0.0251797209805629
4 3 185 24 9.81584929246923 -1.47686220885194 9.94461323360803 -0.188517272517917
5 3 185 25 9.19870606112992 -1.53129509051996 9.81584929246923 -1.47686220885194
6 3 185 26 8.68621049007409 -0.742989854111809 9.19870606112992 -1.53129509051996
7 3 185 27 8.83711693634366 0.850492897679753 8.68621049007409 -0.742989854111809
8 3 185 28 8.98726330031839 0.221176671985936 8.83711693634366 0.850492897679753
9 3 185 29 8.37391013022738 0.960764866122444 8.98726330031839 0.221176671985936
10 3 185 30 8.75959895879499 -0.420035014519551 8.37391013022738 0.960764866122444
1 4 185 31 10.3509811008836 0.190971485436255 NA NA
2 4 185 32 9.49149818669125 -0.075508567344265 10.3509811008836 0.190971485436255
3 4 185 33 9.49628612419706 -0.830911939150627 9.49149818669125 -0.075508567344265
4 4 185 34 8.95465709826699 -1.10168523547285 9.49628612419706 -0.830911939150627
5 4 185 35 8.98997766705452 0.665512260845146 8.95465709826699 -1.10168523547285
6 4 185 36 8.6210966155894 0.240161599258685 8.98997766705452 0.665512260845146
7 4 185 37 8.07015515345453 -0.670071363054773 8.6210966155894 0.240161599258685
8 4 185 38 7.60824367910035 -0.194853666957513 8.07015515345453 -0.670071363054773
9 4 185 39 9.57593513144073 -0.291179573479734 7.60824367910035 -0.194853666957513
10 4 185 40 9.98369763887355 -2.07145198813301 9.57593513144073 -0.291179573479734
1 5 185 41 10.5224656512719 -0.638124481217128 NA NA
2 5 185 42 9.67003140824131 -0.557934082620711 10.5224656512719 -0.638124481217128
3 5 185 43 9.55461726365599 -0.955082878779595 9.67003140824131 -0.557934082620711
4 5 185 44 8.71037474972575 0.126616120550939 9.55461726365599 -0.955082878779595
5 5 185 45 9.85759703868408 -0.340968232718686 8.71037474972575 0.126616120550939
6 5 185 46 9.58668071116817 0.0183149095763686 9.85759703868408 -0.340968232718686
7 5 185 47 9.49466667245593 -0.543589373883802 9.58668071116817 0.0183149095763686
8 5 185 48 9.19959918118995 -1.22442110276155 9.49466667245593 -0.543589373883802
9 5 185 49 9.7023666410622 -1.06668650214687 9.19959918118995 -1.22442110276155
10 5 185 50 9.71608924273127 -1.38723962567595 9.7023666410622 -1.06668650214687
1 6 185 51 10.8857064291771 -1.16849231972725 NA NA
2 6 185 52 11.0576477949107 -1.44722729044555 10.8857064291771 -1.16849231972725
3 6 185 53 11.0406798504799 -2.15973137184926 11.0576477949107 -1.44722729044555
4 6 185 54 9.82216222934647 -1.83429435110605 11.0406798504799 -2.15973137184926
5 6 185 55 9.57489846774942 -0.571040340171026 9.82216222934647 -1.83429435110605
6 6 185 56 9.48437937558553 0.232393000280374 9.57489846774942 -0.571040340171026
7 6 185 57 8.73827281176473 -1.08027067212812 9.48437937558553 0.232393000280374
8 6 185 58 10.2844351297876 -0.211414990033329 8.73827281176473 -1.08027067212812
9 6 185 59 8.73617192666853 -1.34390445272646 10.2844351297876 -0.211414990033329
10 6 185 60 8.12072519042433 -0.724455924715489 8.73617192666853 -1.34390445272646
1 1 186 1 0.838802027637614 3.84541959645715 NA NA
2 1 186 2 2.34790240859552 2.02041265307174 0.838802027637614 3.84541959645715
3 1 186 3 2.99169548258586 3.80242450291105 2.34790240859552 2.02041265307174
4 1 186 4 1.08792856648744 3.40858871141096 2.99169548258586 3.80242450291105
5 1 186 5 2.55443229071541 2.93214729451321 1.08792856648744 3.40858871141096
6 1 186 6 2.25799087569243 1.88185464169841 2.55443229071541 2.93214729451321
7 1 186 7 3.34664380701076 3.61446846306484 2.25799087569243 1.88185464169841
8 1 186 8 4.99122886903623 3.84283441886225 3.34664380701076 3.61446846306484
9 1 186 9 1.58499488176454 2.8440916151819 4.99122886903623 3.84283441886225
10 1 186 10 3.34300029544519 2.37120586885412 1.58499488176454 2.8440916151819
1 2 186 11 2.80453474780985 2.93912122975412 NA NA
2 2 186 12 2.74372951099961 2.38300588658437 2.80453474780985 2.93912122975412
3 2 186 13 2.83455633310397 3.2929901626667 2.74372951099961 2.38300588658437
4 2 186 14 3.44940475389871 4.02831364662495 2.83455633310397 3.2929901626667
5 2 186 15 1.28583964142077 3.2586599015445 3.44940475389871 4.02831364662495
6 2 186 16 2.98348652642727 2.12518266684125 1.28583964142077 3.2586599015445
7 2 186 17 2.97512977707546 3.13589929375282 2.98348652642727 2.12518266684125
8 2 186 18 0.906780963401857 2.08156572891902 2.97512977707546 3.13589929375282
9 2 186 19 1.60228056189456 3.04639623243911 0.906780963401857 2.08156572891902
10 2 186 20 1.75108052384185 2.41052119652878 1.60228056189456 3.04639623243911
1 3 186 21 2.50980079178622 3.70600729245963 NA NA
2 3 186 22 2.17515250385378 2.20055684490373 2.50980079178622 3.70600729245963
3 3 186 23 3.76048978011333 3.03063517746297 2.17515250385378 2.20055684490373
4 3 186 24 2.44077520147383 3.11902413895115 3.76048978011333 3.03063517746297
5 3 186 25 2.77752087572401 3.98222458469802 2.44077520147383 3.11902413895115
6 3 186 26 1.76368976078286 3.2095362464983 2.77752087572401 3.98222458469802
7 3 186 27 0.74032726978816 3.381592291476 1.76368976078286 3.2095362464983
8 3 186 28 2.65854088118428 1.50889669578383 0.74032726978816 3.381592291476
9 3 186 29 2.46075844760192 2.76825146751229 2.65854088118428 1.50889669578383
10 3 186 30 3.21675830813105 3.21573052558672 2.46075844760192 2.76825146751229
1 4 186 31 2.71671781634108 3.06179532921755 NA NA
2 4 186 32 2.77002410625562 2.68182011470942 2.71671781634108 3.06179532921755
3 4 186 33 3.67901810867282 2.65912148541151 2.77002410625562 2.68182011470942
4 4 186 34 2.62047326638967 2.21676638304604 3.67901810867282 2.65912148541151
5 4 186 35 3.25232033826649 3.29047602797904 2.62047326638967 2.21676638304604
6 4 186 36 2.09605080122907 3.47257457526295 3.25232033826649 3.29047602797904
7 4 186 37 2.54014244456073 2.6777459863434 2.09605080122907 3.47257457526295
8 4 186 38 1.2863263475797 3.30883246444619 2.54014244456073 2.6777459863434
9 4 186 39 3.59077615358782 3.57104675260901 1.2863263475797 3.30883246444619
10 4 186 40 3.53049821037315 3.6758622841929 3.59077615358782 3.57104675260901
1 5 186 41 2.36930835062385 2.32922777063143 NA NA
2 5 186 42 2.50193654215912 4.52635456513339 2.36930835062385 2.32922777063143
3 5 186 43 1.31867122665445 3.7513319423043 2.50193654215912 4.52635456513339
4 5 186 44 2.32092446307189 3.73742243362466 1.31867122665445 3.7513319423043
5 5 186 45 2.22101804322741 2.23804186838154 2.32092446307189 3.73742243362466
6 5 186 46 4.02954549153744 2.75844661537846 2.22101804322741 2.23804186838154
7 5 186 47 2.17839331255062 2.97084279057233 4.02954549153744 2.75844661537846
8 5 186 48 1.78179507469704 2.58740706367622 2.17839331255062 2.97084279057233
9 5 186 49 3.65125124508891 3.5202322314623 1.78179507469704 2.58740706367622
10 5 186 50 3.39604618852677 2.97884469529433 3.65125124508891 3.5202322314623
1 6 186 51 2.5240078351232 3.77041874252771 NA NA
2 6 186 52 1.53509275018376 2.59015194553883 2.5240078351232 3.77041874252771
3 6 186 53 2.99083519901829 4.4571224174212 1.53509275018376 2.59015194553883
4 6 186 54 1.43135675338019 3.74432649223889 2.99083519901829 4.4571224174212
5 6 186 55 0.809193728309931 2.89396776496918 1.43135675338019 3.74432649223889
6 6 186 56 1.52509385333474 2.18882771638745 0.809193728309931 2.89396776496918
7 6 186 57 3.67580874970293 2.19647574658349 1.52509385333474 2.18882771638745
8 6 186 58 2.69606414900339 4.51775712782689 3.67580874970293 2.19647574658349
9 6 186 59 3.12430550150651 3.1482412898826 2.69606414900339 4.51775712782689
10 6 186 60 1.90995103112609 2.80399437816963 3.12430550150651 3.1482412898826
1 1 187 1 2.78339824318032 3.09549546863187 NA NA
2 1 187 2 4.53453938224839 2.54064804642007 2.78339824318032 3.09549546863187
3 1 187 3 2.82688621012796 1.76285761970184 4.53453938224839 2.54064804642007
4 1 187 4 3.40916197500965 1.82848520392304 2.82688621012796 1.76285761970184
5 1 187 5 3.48708346121319 1.60794132948292 3.40916197500965 1.82848520392304
6 1 187 6 1.24958521895608 1.71628062267958 3.48708346121319 1.60794132948292
7 1 187 7 0.647613074176139 1.94112665274906 1.24958521895608 1.71628062267958
8 1 187 8 2.96364490224122 1.9850759511611 0.647613074176139 1.94112665274906
9 1 187 9 4.52388134086369 2.51694817065547 2.96364490224122 1.9850759511611
10 1 187 10 3.43806281316641 2.39100217244398 4.52388134086369 2.51694817065547
1 2 187 11 2.46626110729001 2.06103317609835 NA NA
2 2 187 12 3.19440974028023 1.88717282499493 2.46626110729001 2.06103317609835
3 2 187 13 3.68583595354139 1.34011234923026 3.19440974028023 1.88717282499493
4 2 187 14 4.30124137816501 1.92945261197926 3.68583595354139 1.34011234923026
5 2 187 15 2.45044075778854 1.59246881560234 4.30124137816501 1.92945261197926
6 2 187 16 2.41706845355811 3.32271730861582 2.45044075778854 1.59246881560234
7 2 187 17 5.10218167508594 1.5784975699486 2.41706845355811 3.32271730861582
8 2 187 18 2.02810672759338 0.63169711225487 5.10218167508594 1.5784975699486
9 2 187 19 3.00212381185564 1.61570498780203 2.02810672759338 0.63169711225487
10 2 187 20 4.41335528834106 1.91792438122586 3.00212381185564 1.61570498780203
1 3 187 21 3.01944978247658 2.41601071274591 NA NA
2 3 187 22 3.85036718364874 1.63906863888293 3.01944978247658 2.41601071274591
3 3 187 23 2.08994651053019 3.3562409892358 3.85036718364874 1.63906863888293
4 3 187 24 1.89201153538488 1.45375259238675 2.08994651053019 3.3562409892358
5 3 187 25 2.32675554142778 1.80752508470169 1.89201153538488 1.45375259238675
6 3 187 26 2.75339090234798 2.48132742261086 2.32675554142778 1.80752508470169
7 3 187 27 3.01443757861241 1.03889781558877 2.75339090234798 2.48132742261086
8 3 187 28 4.05355609006458 2.57883880031188 3.01443757861241 1.03889781558877
9 3 187 29 3.88197576349125 1.29927053044133 4.05355609006458 2.57883880031188
10 3 187 30 3.42889950132202 2.3214476323582 3.88197576349125 1.29927053044133
1 4 187 31 4.0179111054568 2.12871830849855 NA NA
2 4 187 32 4.7074539277244 1.94423970895998 4.0179111054568 2.12871830849855
3 4 187 33 3.71076058337049 3.14619146991254 4.7074539277244 1.94423970895998
4 4 187 34 3.69433045887801 2.24081193625872 3.71076058337049 3.14619146991254
5 4 187 35 2.2826508912754 1.73591536517166 3.69433045887801 2.24081193625872
6 4 187 36 4.1959144402452 1.94078578650863 2.2826508912754 1.73591536517166
7 4 187 37 3.48691026322453 2.01059005229068 4.1959144402452 1.94078578650863
8 4 187 38 2.84992242023645 2.15336975557595 3.48691026322453 2.01059005229068
9 4 187 39 3.36978525962513 3.19735627401716 2.84992242023645 2.15336975557595
10 4 187 40 3.31604871870495 2.8545581412457 3.36978525962513 3.19735627401716
1 5 187 41 2.42336181088653 1.45658975449936 NA NA
